1475,CGU INSURANCE,,,,03 9918 5791,,claims@cgu.com.au,-1,N
1476,SENSORY MATTERS,26 Inchcape Ave,Wamtirna 3152,,0419 523 704,,info@sensorymatters.com.au,-1,N
1477,SCOTT JOHNSON ELECTRICAL,204 Barkly St,Buninyong 3357,,,,,-1,N
1478,GIFT ZONE,2/28 BARCOO ST,EAST CHATSWOOD NSW 2067,,04077 33 282,,nucolour77@yahoo.com,32,N
1479,LIFETIME DISTRIBUTORS,2a Cypress Road,Brown Hill 3350,,0407 079083,,duncan@lifetimebooks.com.au,32,N
1480,LIANI LIEBENBERG,46 CASTLEMAINE DVE,EYNESBURY VIC 3338,,,,,-1,N
1481,SOUL STUDIO,1112 Dana Street,Ballarat 3350,,400141655,,SoulStudio2012@hotmail.com,34,N
1482,POWERCOR,Locked Bag 14090,Melbourne  8001,,,,,-1,N
1483,EMMA HEDE,,,,,,mickemhede@gmail.com,-1,N
1484,WILD ACTION PRODUCTIONS PTY LTD,P O Box 253,Macedon  3440,,0419 385 245,,,-1,N
1485,CLEVER PATCH PTY LTD (ALFREDTON),PO Box 7,HRMC 2310,,02 4014 8300,,info@cleverpatch.com.au,-1,N
1486,R&S DAMEN,2 Dalma Court,Brown Hill VIC,,428552358,,,-1,N
1487,MT ZERO HOLDINGS PTY LTD,10a Eighth Avenue,Anglesea  3220,,0428 838 201,,mt.zero.dale@gmail.com,-1,N
1488,EDU-21 (BUNINYONG),PO Box 2510,Nerang QLD 4211,,07 5462 2831,,sales@edu-21.com.au,-1,N
1489,DAVID BAILEY PHOTOGRAPHY,,,,,,David@DavidBaileyPhotography.net,-1,N
1490,HIGHLANDS LLEN INC,PO Box 583,Ballarat VIC,,,,dellis@highlandsllen.org,-1,N
1491,JENNIFER HAYES,c/- Daylesford Church,,,,,,-1,N
1492,GO VITA,7 STURT ST,BALLARAT VIC 3350,,03 5331 5316,03 5331 5316,michelle@govitaballarat.com.au,32,N
1493,HORSHAM WEST & HAVEN PRIMARY SCHOOL,PO BOX 643,HORSHAM VIC 3402,,03 5382 1285,03 5382 6546,,34,N
1494,DALCO TECHNOLOGIES AUSTRALIA PTY LTD,PO BOX 50R,REDAN VIC 3350,,03 5335 8777,03 5335 8815,rnf@rnf.com.au,-1,N
1495,SEMANN & SLATTERY,Unit 105/3 Gladstone Street,Newtown 2042,,02 9557 1450,,info@semannandslattery.com,-1,N
1496,LISA DELANEY CONSULTING,8 Brooke Street,Woodend 3442,,0429 006519,,lisa@lisadelaneyconsulting.com,32,N
1497,DOEPEL LILLEY TAYLOR,44 ARMSTRONG ST STH,BALLARAT VIC 3350,,5331 2000,,,-1,N
1498,BT SUPER FOR LIFE (BURN),GPO Box 3958,Sydney 2001,,,,,34,N
1499,SECTROL SECURITY (SUNWAYS EXTN),PO BOX 354,BALLARAT VIC 3350,,03 5329 0802,03 5329 0809,admin@sectrol.com.au,32,N
1500,JIMS MOWING (MOORABOOL),PO BOX 926,BACCHUS MARSH 3340,,416185475,,phillip.whitington@y7mail.com,-1,N
1501,DORA JOANNIDIS,24 Fisken St,Bacchus Marsh Vic 3340,,0413 089 852,,simdor@dodo.com.au,-1,N
1502,BUNNINYONG PRE SCHOOL,208 LEARMONTH ST,BUNINYONG VIC 3357,,,,,-1,N
1503,RACHAEL ARNOL,2 BRUCE CRT,BACCHUS MARSH VIC 3340,,,,,-1,N
1504,TANJA WRIGHT,20 Anderson Street West,Ballarat VIC,,,,tcwright70@gmail.com,-1,N
1505,CRAZY COWELL COSTUME HIRE,99 Cockatoo Road,Lal Lal  VIC,,,,,-1,N
1506,BUNINYONG GOLF CLUB,613 Learmonth Street,Buninyong VIC,,,,,-1,N
1507,CPA AUSTRALIA,LEVEL 20/ 28 FRESHWATER PLACE,SOUTHBANK VIC 3006,,,,,32,N
1508,MARSHALL FREEMAN,PO BOX 192,WEST BURLEIGH QLD 4219,,1300 531 916,1300 532 781,collections@marshallfreeman.com,32,N
1509,BRIGHT N CLEAN CLEANING,36 Kerry Way,Invermay VIC,,,,,34,N
1510,FREIGHT BAR & RESTRAURANT,49 Mair Street,Ballarat VIC,,03 5333 5431,03 5339 4957,info@freightbar.com.au,-1,N
1511,MOJO PROFESSIONAL PHOTOGRAPHY,PO Box 337,Creswick VIC,,0457 968 548,,,32,N
1512,SIGNS ON THE MOVE (BALLARAT),PO Box 1628,Bakery Hill Vic 3354,,419335809,353495555,ballarat@signsonthemove.com.au,-1,N
1513,AUSTRALIAN FEDERAL POLICE,LOCKED BAG 8550,CANBERRA 2601,,261406502,1300 549 456,AFP-NationalPoliceChecks@converga.com.au,-1,N
1514,DR JOHN SANDERSON,LOCKED BAG 1230,LEICHARDT NSW 2040,,03 5309 1111,03 5309 1112,ar@pry.com.au,-1,N
1515,COLORTAG BEST SECURITY,43 WARBURTON ROAD,CANTERBURY VIC 3126,,03 9830 5719,03 9830 5739,bestsecurity@bigpond.com,-1,N
1516,FIRE LOGIC,PO Box 2355,Bakery Hill,,353344974,353327315,accounts@fire.logic.com.au,32,N
1517,APTS,Level 1 273 Boundary Road,Mordialloc VIC,,,,info@auspactraining.com.au,-1,N
1518,RUFCUT,202 LYONS ST STH,BALLARAT VIC 3350,,03 5332 2477,,rufcutclothing@ncable.net.au,32,N
1519,LITTLE GREEN TRUCK,9 Woodmans Rise,Brown Hill VIC,,429579748,,,34,N
1520,MAJOR SCREENS,615 Skipton Street,Ballarat VIC,,353395297,,,32,N
1521,BALLARAT REFRIGERATION & AIRCONDITIONING,49 Glendenning Street,Canadian VIC,,,,,32,N
1522,CALEDONIAN PRIMARY SCHOOL,PO BOX 1172,MAIL CENTRE,BALLARAT VIC 3354,03 5332 6955,03 5332 4445,caledonian.ps@edumail.gov.au,32,N
1523,EWAY,4/15 DUNDAS CRT,PHILLIP ACT 2606,,,,NONE,-1,N
1524,CASNETLINK,PO Box 192,Sebastopol VIC,,,,support@cbl.com.au,32,N
1525,KATRINA CROWE,c/- Alfredton Pre-School,Balyarta St,Alfredton Vic 3350,,,,-1,N
1526,CLOUDING AROUND,57 Quail Way,Rowville  3178,,0411 458383,,,-1,N
1527,MOUNT CLEAR COLLEGE,PO BOX 257,BALLARAT VIC 3350,,03 5330 1500,03 53302670,,-1,N
1528,KELAGE SUPER FUND,8 Prefect Street,Wendouree 3355,,,,,-1,N
1529,KIRSTIE OSBORNE,1281 Grevillea Road,Wendouree VIC,,0457 035 694,,kirty79@hotmail.com,32,N
1530,ADVENTURE PARK GEELONG,PO BOX 370,LEOPOLD VIC 3224,,03 5250 2756,03 5250 3663,reception@adventurepark.com.au,32,N
1531,MR REDE,203 DANA ST,BALLARAT VIC 3350,,03 5337 8333,,,32,N
1532,BLACK MOUNT NATURAL SPRINGWATER,PO BOX 137,GORDON VIC 3345,,03 5368 9872,03 5368 9964,tracey@blackmount.com.au,34,N
1533,CITY OF BALLARAT FAMILY DAY CARE SCHEME,PO BOX 655,BALLARAT VIC 3353,,03 5320 5720,,familydaycare@ballarat.vic.gov.au,-1,N
1534,VEOLIA ENVIRONMENTAL SERVICES,PO BOX 12878,MELBOURNE VIC 8006,,03 5274 6300,03 5274 6390,accounts.vic@veolia.com.au,32,N
1535,PATHWAYS AUSTRALIA PTY LTD,"LEVEL 3, 24 ALBERT ROAD",SOUTH MELBOURNE VIC 3205,,1300 212 212,1300 212 213,mail@pathwaysaustralia.com.au,32,N
1536,CHILD CARE SUPER,GPO Box 2788,Melbourne 3001,,1800 060 215,,childcareadmin@mercer.com,34,N
1537,MLC MASTERKEY PERSONAL,PO Box 1315,North Sydney 2059,,,,,34,N
1538,NAGEL ELECTRICS,PO BOX 255,BALLAN VIC 3342,,0419 327 481,03 5368 9585,nagelelectrics@bigpond.com,32,N
1539,FLYCO VIC,PO Box 6875,Shepparton   VIC,,1800 008 420,,,32,N
1540,MACKS FASHION AND SURF,160 High Street,Maryborough   VIC,,03 5460 4999,03 5460 4777,macks1@westnet.com.au,32,N
1541,SIMPLY ENERGY,GPO Box 367,Melbourne 3001,,,,,-1,N
1542,GOODSTART EARLY LEARNING,Cnr Glenelg Hwy & Sutton St,Delacombe Vic 3356,,03 5336 1296,,del@goodstart.org.au,-1,N
1543,BEVERLIE WOOD TRAINING & ASSESSMENT,PO Box 4207,Alfredton VIC,,0418 538 958,,info@beverliewood.com.au,32,N
1544,SPRINGVALE BETTA HOME LIVING,291-297 Springvale Road,Springvale 3171,,9558 5888,9558 4110,newtone.springvale@my.betta.com.au,32,N
1545,JANE WAKEFIELD MECU DEBIT VISA,PO Box 608,Ballarat Vic 3350,,,,No email,-1,N
1546,KATRINA CROWE MECU DEBIT VISA,PO Box 608,Ballarat Vic 3350,,,,No email,-1,N
1547,GLENDA HUCKER MECU DEBIT VISA,PO Box 608,Ballarat Vic 3350,,53522636,,ghucker@ucare.org.au,-1,N
1548,ELIZABETH REDPATH MECU DEBIT VISA,C/- Ararat UnitingCare,PO Box 488,Ararat Vic 3377,03 5352 1059,0417 503 774,lredpath@ucare.org.au,32,N
1549,BOHAN CLEANING SERVICE,PO Box 365,Central Square,Ballarat 3350,5332 8525,,info@bohancleaning.com.au,-1,N
1550,BUTLER CREATIVE,PO Box 587,Wollongong 2520,,,,info@childcarecentrediary.com.au,-1,N
1551,EXPRESS VIRTUAL MEETINGS,PO Box 4020,Mount Eliza VIC,,03 8788 6080,,accounts@expressvirtualmeetings.com.au,-1,N
1552,BLUE ARTZ,1039 Howitt Street,Wendouree VIC,,0499 555 550,,jill@blueartz.com.au,32,N
1553,CUTTING EDGE PLUMBING,PO BOX 1904,BAKERY HILL VIC 3354,,0409 523 202,03 5333 5527,cuttingedgeplumbing@hotmail.com,32,N
1554,ALPHAVILLE,507A Drummond Street,Ballarat 3350,,5331 5804,,andrew@alphaville.com.au,-1,N
1555,SAGE INSTITUTE,233 Glenhuntly Road,Elsternwick 3185,,,,,-1,N
1556,BETH MCDONALD,102 Sommervile Street,Buninyong VIC,,4012 305 518,,bmcdonaldblue@gmail.com,34,N
1557,GLEN VOSS P/L TRADING AS VOSS SCAFFOLD,9 Church Street,Glenlyon VIC,,0417 114 378,03 5348 7970,glenvoss@bigpond.com,32,N
1558,PEACH'S FRUIT MARKET (KARRUNG),12 Coronet Street,Wendouree VIC,,03 5339 4244,03 5339 3482,mpetrie@peachs.com.au,-1,N
1559,ALL HEALTH TRAINING,Suite 5 Level 2,29 Railway Road,Blackburn 3130,9894 3900,,,-1,N
1560,OMNII CONSULTING PTY LTD,"L2, 51 Queen Street",Melbourne 3000,,9620 4025,,denise.huckel@omnii.com.au,-1,N
1561,FLEMING'S NURSERIES PTY LTD,PO BOX 1,MONBULK VIC 3793,,03-9756 6105,03-9752 0005,mail@flemings.com.au,32,N
1562,S&D JONES SUPERANNUATION FUND,406 Dana Street,Ballarat 3350,,,,,-1,N
1563,J.B HEYS ELECTRICAL,2 St. Cedars Grove,Lake Gardens VIC,,0412 508 675,,aheys@bigpond.net.au,32,N
1564,REGI DUTLI TRINATURE DISTRIBUTOR,PO Box 4151,Alfredton   VIC,,0401 195 559,,REGULA66@LIVE.COM,34,N
1565,JACKSONS SCHOOL OF MUSIC,2 Daphne Street,Wendouree VIC,,03 5339 4008,,susan@jacksonsschoolofmusic.com.au,34,N
1566,PAGAN ASTON,17 Josephine Way,Sebastopol VIC,,0407 169 846,,pagz19@gmail.com,34,N
1567,JR ROOFING,3/44 Haymes Road,Mount Clear VIC,,0405 534 218,,Joshwoodruff34@yahoo.com.au,32,N
1568,SOVEREIGN CITY CLEANING SERVICE (ALFREDTON),PO Box 475,Ballarat VIC,,0418 518 618,,sovcit@westnet.co.au,32,N
1569,STEVEN JONES & ASSOCIATES SOUTHERN CROSS CONSULTING,5 GOLDFIELD COURT,NERRINA VIC 3350,,0418 336638,,steven.ballarat@gmail.com,34,N
1570,ICMS MEETINGS PTY LTD,PO BOX 170,HAWTHORN VIC 3122,,,,childtraumaconf@icms.com.au,32,N
1571,HARVEY NORMAN (ARARAT),47-49 VINCENT ST,ARARAT VIC 3377,,,,,-1,N
1572,ELITE FURNITURE FREIGHTERS,34 Robertson Drive,Alfredton VIC,,4083218512,,NONE,-1,N
1573,ITTY BITTY BOOK VAN,14 JOHNS ST,GEELONG WEST VIC 3218,,0417 948 255,,hello@ittybittybookvan.com.au,34,N
1574,TC CONCRETE CONSTRUCTION PTY LTD,12 PRODUCTION DVE,ALFREDTON VIC 3350,,03 5342 9582,,accounts@tccon.com.au,32,N
1575,L. UNITED TRADING P/L,"UNIT 1, 85-115 ALFRED RD",CHIPPING NORTON NSW 2170,,02 97278180,02 9727 0008,sales@lunitedtrading.com.au,-1,N
1576,CAROL SAVORY,"8 Morres Street	","Ballarat East VIC				",,427947118,,cassaanne@gmail.com,-1,N
1577,SPECSAVERS,Shop 28 Bridge Mall,"Ballarat	VIC			",,353319919,353344291,mgr.ballarat.au@specsavers.com,-1,N
1578,CAD PARTNERS,Pegasus Business Centre,Suite 5,3 Racecourse Road,,,info@CFOonCall.com.au,-1,N
1579,TIMOTHY BOWLER MECU DEBIT VISA CARD,C/- TABOR,46 MAHERS ROAD,WARRENHEIP VIC 3352,03 5334 8166,,tbowler@ucare.org.au,-1,N
1580,ANGELA KELLY MECU DEBIT CARD,PO BOX 608,BALLARAT VIC 3350,,0429 655 133,,akelly@ucare.org.au,-1,N
1581,MEGATECH RAGCUTTER MACHINES,15 Carlton Court,Arundel,Gold Coast  QLD,755715056,,info@ragcutter.com,34,N
1582,(KATRINA) LOUISE RUSSELL MECU DEBIT VISA CARD,PO BOX 608,BALLARAT VIC 3350,,0419 501 366,,lrussell@ucare.org.au,-1,N
1583,LARDNER BROS - ARARAT,2-4 Ingor Street,Ararat VIC,,353521074,353525574,donna@lardnerbros.com.au,32,N
1584,PLAY AUSTRALIA,PO Box 2060,North Melbourne   VIC,,388464111,,renaee@playaustralia.org.au,32,N
1585,SANDLANTS COACH TOURS,PO Box 205,Stawell VIC,,03 5356 9342,03 5358 4735,sandlantbus@vic.chariot.net.au,32,N
1586,75BC PTY LTD,PO Box 680,Ararat VIC,,,,accounts@75bc.com.au,32,N
1587,OT DYNAMICS P/L ATF WARREN FAMILY TRUST,PO BOX 2BK,BLACK HILL VIC 3350,,03 5338 8932,03 5338 8902,admin@otdynamics.com.au,32,N
1588,RONA KINNERSLY CLEANING SERVICES,195 CUTHBERTS ROAD,ALFREDTON VIC 3350,,,,buddybeuty@gmail.com,34,N
1589,NETLOR COMPUTER SYSTEMS PTY LTD,PO BOX 1967,BAKERY HILL VIC 3354,,1300 667 739,03 5333 2337,kmsales@tng.com.au,32,N
1590,PERFECT SPORTS PTY LTD,616 Somerville Rd,Sunshine 3020,,9311 3300,9311 2277,sales@perfectsports.com.au,-1,N
1591,MIMS AUSTRALIA PTY LTD,LOCKED BAG 3000,ST LEONARDS NSW 1590,,02 9902 7700,02 9902 7771,,-1,N
1592,ROBERT POWELL,210 Cutts Street,Ballarat  VIC,,353329997,,325445@gmail.com,32,N
1593,HARDY SMALLGOODS,PO Box 418,Ballarat VIC,,428508943,,,-1,N
1594,ANNA HARBER,577 Wilsons Road,Haddon  VIC,,417058470,,annaharber@bigpond.com,-1,N
1595,PD TRAINING,PO Box 1073,Lutwyche   QLD,,1300121400,,accounts@pdtraining.com.au,32,N
1596,NEVERFAIL SPRINGWATER LIMITED,GPO BOX 1895,NORTH SYDNEY 2060,,133037,,,34,N
1597,EARLY CHILDHOOD POSTERS,8-10 HOLM PLACE,CORNUBIA QLD 4130,,0409 487 472,,sandraeeposters@tpg.com.au,27,N
1598,RAPID CLOBAL,Suite 8,240 Currie Street,Adelaide SA,884051100,854051199,accounts@rapidglobal.com,32,N
